VBD ==> 'gained' [0.00492934604009]
VBD ==> 'caused' [0.00131449227736]
NN ==> 'C-90' [7.59532128209E-5]
NN ==> 'demand' [0.00212668995899]
JJ ==> 'deviant' [1.71408981831E-4]
NN ==> 'affair' [7.59532128209E-5]
JJ ==> 'free-lance' [1.71408981831E-4]
NNS ==> 'ramparts' [1.65371258475E-4]
NNS ==> 'spiders' [1.65371258475E-4]
NNP ==> 'Red' [2.12539851222E-4]
PRP ==> 'they' [0.122377622378]
NNS ==> 'pricings' [1.65371258475E-4]
JJ ==> 'dramatic' [5.14226945492E-4]
JJ ==> 'seasoned' [1.71408981831E-4]
NN ==> 'photograph' [7.59532128209E-5]
NNP ==> 'Cask' [2.12539851222E-4]
VB ==> 'try' [0.00117462803446]
NNP ==> 'RBC' [1.06269925611E-4]
JJ ==> 'capital-gains' [1.71408981831E-4]
NN ==> 'bonus' [4.55719276925E-4]
NNP ==> 'Motor' [7.43889479277E-4]
NN ==> 'benefit' [2.27859638463E-4]
VBN ==> 'mentioned' [4.68603561387E-4]
VB ==> 'grapple' [3.91542678152E-4]
RB ==> 'slowly' [0.00141743444366]
NN ==> 'booklet' [7.59532128209E-5]
VBN ==> 'allocated' [9.37207122774E-4]
JJ ==> 'full-year' [1.71408981831E-4]
NN ==> 'authority' [9.11438553851E-4]
CD ==> '85.7' [2.82007896221E-4]
CD ==> '7.40' [5.64015792442E-4]
JJ ==> 'current-carrying' [0.00137127185465]
VBG ==> 'impeding' [6.84931506849E-4]
JJ ==> 'directionless' [1.71408981831E-4]
NNP ==> 'INGERSOLL-RAND' [1.06269925611E-4]
VB ==> 'juggle' [3.91542678152E-4]
CD ==> '12.7' [2.82007896221E-4]
JJ ==> 'exact' [0.00102845389098]
RB ==> 'approximately' [7.08717221828E-4]
VBG ==> 'doling' [6.84931506849E-4]
NNS ==> 'decisions' [6.61485033901E-4]
VBN ==> 'beaten' [9.37207122774E-4]
VBN ==> 'manufactured' [9.37207122774E-4]
NNP ==> 'Clinton' [1.06269925611E-4]
VBZ ==> 'reflects' [0.00188235294118]
NNP ==> 'Barfield' [1.06269925611E-4]
NNP ==> 'DDB' [1.06269925611E-4]
NNS ==> 'bombers' [1.65371258475E-4]
NN ==> 'committee' [9.87391766672E-4]
VBN ==> 'imposed' [4.68603561387E-4]
NN ==> 'margin' [4.55719276925E-4]
IN ==> 'so' [0.00162321193061]
VBZ ==> 'admits' [0.00188235294118]
VBP ==> 'suggest' [0.00302800908403]
CC ==> 'Or' [0.00132450331126]
NNP ==> 'Aquino' [1.06269925611E-4]
NN ==> 'blessing' [1.51906425642E-4]
JJ ==> 'full-time' [3.42817963661E-4]
CD ==> '57.50' [5.64015792442E-4]
NNP ==> 'Pennsylvania' [7.43889479277E-4]
NN ==> 'fanfare' [7.59532128209E-5]
NNP ==> 'Kingsbridge' [1.06269925611E-4]
NN ==> 'day' [0.00174692389488]
JJ ==> 'solvent' [1.71408981831E-4]
NNS ==> 'smiles' [1.65371258475E-4]
NN ==> 'shelter' [1.51906425642E-4]
NNS ==> 'headrests' [1.65371258475E-4]
NN ==> 'trouble' [3.79766064105E-4]
JJ ==> 'daily' [0.00154268083648]
NN ==> 'transaction' [0.00151906425642]
VBD ==> 'pushed' [3.28623069339E-4]
VBG ==> 'curbing' [6.84931506849E-4]
VB ==> 'clear' [0.00117462803446]
JJ ==> 'disagreeable' [1.71408981831E-4]
NNS ==> 'peaks' [3.30742516951E-4]
RB ==> 'exceedingly' [3.54358610914E-4]
NNP ==> 'Securities' [0.00106269925611]
NNP ==> 'Arlington' [2.12539851222E-4]
JJ ==> 'unfunded' [1.71408981831E-4]
JJ ==> 'European' [0.00102845389098]
VBN ==> 'delivered' [0.00234301780694]
JJ ==> 'undiplomatic' [1.71408981831E-4]
NNS ==> 'stockholders' [4.96113775426E-4]
NNP ==> 'Fishman' [1.06269925611E-4]
NNS ==> 'growers' [1.65371258475E-4]
NNS ==> 'currencies' [3.30742516951E-4]
NNP ==> 'A.' [0.00170031880978]
NNP ==> 'Edge' [1.06269925611E-4]
NN ==> 'male' [1.51906425642E-4]
NNP ==> 'Basham' [3.18809776833E-4]
# ==> '#' [1.0]
VBN ==> 'attempted' [4.68603561387E-4]
NNP ==> 'Hollis' [1.06269925611E-4]
VB ==> 'lead' [0.00313234142522]
NNP ==> 'Netherlands' [1.06269925611E-4]
NNS ==> 'teachers' [0.00181908384323]
NN ==> 'suffering' [1.51906425642E-4]
NNP ==> 'chicago' [1.06269925611E-4]
NNS ==> 'anti-programmers' [3.30742516951E-4]
JJ ==> 'ornamental' [1.71408981831E-4]
NN ==> 'supplier' [7.59532128209E-5]
JJ ==> 'medium-sized' [5.14226945492E-4]
JJ ==> 'quantitive' [1.71408981831E-4]
NN ==> 'ringer' [3.03812851284E-4]
NN ==> 'kindergarten' [7.59532128209E-5]
NNS ==> 'lobbyists' [3.30742516951E-4]
NN ==> 'half' [6.83578915388E-4]
NNS ==> 'soybeans' [1.65371258475E-4]
NNP ==> 'Stork' [1.06269925611E-4]
CD ==> '0.99' [2.82007896221E-4]
NNP ==> 'Hoffman' [1.06269925611E-4]
NN ==> 'basket' [5.31672489746E-4]
NNP ==> 'Driskill' [2.12539851222E-4]
VBD ==> 'stopped' [0.00131449227736]
JJ ==> 'far' [5.14226945492E-4]
VBZ ==> 'transfers' [4.70588235294E-4]
NNS ==> 'states' [0.00181908384323]
NN ==> 'look' [3.79766064105E-4]
CD ==> '13,056' [2.82007896221E-4]
VBN ==> 'speculated' [4.68603561387E-4]
VBP ==> 'force' [7.57002271007E-4]
NNP ==> 'Lloyd' [1.06269925611E-4]
NN ==> 'framework' [7.59532128209E-5]
VBN ==> 'proposed' [0.00562324273664]
VBD ==> 'raised' [0.00295760762406]
CD ==> '4.9' [2.82007896221E-4]
VBN ==> 'detailed' [4.68603561387E-4]
NNS ==> 'sights' [1.65371258475E-4]
VBG ==> 'sitting' [6.84931506849E-4]
NNP ==> 'Women' [1.06269925611E-4]
NN ==> 'mutual-fund' [7.59532128209E-5]
CD ==> '2017' [5.64015792442E-4]
VBN ==> 'impressed' [4.68603561387E-4]
NN ==> 'importer' [7.59532128209E-5]
VBD ==> 'blamed' [3.28623069339E-4]
JJ ==> 'cumbersome' [1.71408981831E-4]
VBN ==> 'regulated' [0.00140581068416]
NNS ==> 'anti-abortionists' [3.30742516951E-4]
CD ==> '152,000' [2.82007896221E-4]
NNS ==> 'shovels' [3.30742516951E-4]
NNP ==> 'Braun' [1.06269925611E-4]
VBG ==> 'facing' [0.00342465753425]
VBG ==> 'appearing' [6.84931506849E-4]
NN ==> 'prospect' [1.51906425642E-4]
NNS ==> 'lawyers' [0.00231519761865]
NNP ==> 'Eastern' [5.31349628055E-4]
VBN ==> 'muffled' [4.68603561387E-4]
VB ==> 'know' [0.00391542678152]
VBZ ==> 'quips' [4.70588235294E-4]
VBN ==> 'withdrawn' [0.00234301780694]
NNP ==> 'Stearn' [3.18809776833E-4]
JJ ==> 'further' [0.00171408981831]
CD ==> '154.2' [2.82007896221E-4]
NNP ==> 'Carlton' [1.06269925611E-4]
NNS ==> 'leases' [3.30742516951E-4]
JJ ==> 'altruistic' [1.71408981831E-4]
RB ==> 'mentally' [7.08717221828E-4]
NNP ==> 'Charlie' [1.06269925611E-4]
JJ ==> 'unsympathetic' [1.71408981831E-4]
NNP ==> 'Kean' [2.12539851222E-4]
JJ ==> 'high-polluting' [1.71408981831E-4]
NNS ==> 'pickers' [6.61485033901E-4]
NNP ==> 'Citicorp' [2.12539851222E-4]
NN ==> 'bell' [3.03812851284E-4]
NNS ==> 'discussions' [0.00115759880933]
NN ==> 'chronicle' [7.59532128209E-5]
NNP ==> 'Tire' [1.06269925611E-4]
NN ==> 'climate' [1.51906425642E-4]
VBG ==> 'occupying' [6.84931506849E-4]
NNS ==> 'newsstands' [1.65371258475E-4]
JJ ==> 'frantic' [1.71408981831E-4]
JJ ==> 'assistant' [5.14226945492E-4]
NNPS ==> 'FUNDS' [0.00409836065574]
RBR ==> 'Earlier' [0.00735294117647]
NNS ==> 'Neanderthals' [1.65371258475E-4]
NNP ==> 'Consent' [1.06269925611E-4]
NN ==> 'landfill' [7.59532128209E-5]
NNP ==> 'Murray' [6.37619553666E-4]
CD ==> '4.55' [2.82007896221E-4]
NNP ==> 'Ginsberg' [1.06269925611E-4]
NN ==> 'therapy' [7.59532128209E-5]
NNP ==> 'Pictures' [3.18809776833E-4]
NNP ==> 'Australia' [5.31349628055E-4]
NNS ==> 'pharaohs' [1.65371258475E-4]
JJ ==> 'school-sponsored' [1.71408981831E-4]
NN ==> 'grower' [7.59532128209E-5]
NN ==> 'credit' [0.00159501746924]
NN ==> 'recess' [1.51906425642E-4]
VBP ==> 'find' [0.00378501135503]
JJ ==> 'lower-priced' [1.71408981831E-4]
VBP ==> 'do' [0.0386071158213]
NNS ==> 'options' [0.00181908384323]
NNP ==> 'Cross' [1.06269925611E-4]
NNPS ==> 'Nations' [0.00819672131148]
NNS ==> 'Attorneys' [3.30742516951E-4]
VBG ==> 'multiplying' [6.84931506849E-4]
NNP ==> 'Sangyo' [1.06269925611E-4]
CD ==> '26' [5.64015792442E-4]
RB ==> 'properly' [3.54358610914E-4]
VB ==> 'select' [3.91542678152E-4]
VBZ ==> 'outranks' [4.70588235294E-4]
NNP ==> 'Huntington' [1.06269925611E-4]
NNS ==> 'groups' [0.00165371258475]
JJ ==> 'Roman' [1.71408981831E-4]
JJ ==> '500-stock' [3.42817963661E-4]
NNP ==> 'Lonski' [1.06269925611E-4]
NNP ==> 'Italy' [3.18809776833E-4]
NN ==> 'leader' [3.79766064105E-4]
VB ==> 'declare' [3.91542678152E-4]
NNP ==> 'Reed' [5.31349628055E-4]
VBN ==> 'Related' [4.68603561387E-4]
NN ==> 'awareness' [7.59532128209E-5]
NNP ==> 'IRS' [0.00148777895855]
CD ==> '1\\/2' [0.00761421319797]
NNS ==> 'moneymakers' [1.65371258475E-4]
JJ ==> 'bank-backed' [1.71408981831E-4]
NN ==> 'name' [5.31672489746E-4]
NNS ==> 'Ringers' [3.30742516951E-4]
CD ==> '415.8' [2.82007896221E-4]
NNP ==> 'Sandberg' [1.06269925611E-4]
JJ ==> 'medical' [0.00119986287281]
JJ ==> 'highest-pitched' [1.71408981831E-4]
JJ ==> 'cozy' [1.71408981831E-4]
NN ==> 'slump' [2.27859638463E-4]
JJ ==> 'B-1B' [1.71408981831E-4]
NNP ==> 'Kingdom' [3.18809776833E-4]
VBZ ==> 'posts' [4.70588235294E-4]
NN ==> 'barometer' [7.59532128209E-5]
NN ==> 'felony' [1.51906425642E-4]
NNP ==> 'Sternberg' [2.12539851222E-4]
NNP ==> 'Pierre' [1.06269925611E-4]
NN ==> 'businessman' [1.51906425642E-4]
NN ==> 'voice' [6.07625702567E-4]
VB ==> 'celebrate' [3.91542678152E-4]
NNP ==> 'Rust' [1.06269925611E-4]
VBN ==> 'fired' [0.00140581068416]
NN ==> 'integrity' [7.59532128209E-5]
NNS ==> 'services' [0.00413428146188]
NNS ==> 'nets' [1.65371258475E-4]
NN ==> 'hardware' [3.79766064105E-4]
VBZ ==> 'serves' [4.70588235294E-4]
VBN ==> 'made' [0.0154639175258]
NNP ==> 'Haruki' [1.06269925611E-4]
NNP ==> 'Sayers' [2.12539851222E-4]
NNS ==> 'constraints' [3.30742516951E-4]
RB ==> 'anyway' [3.54358610914E-4]
NNS ==> 'bars' [1.65371258475E-4]
NN ==> 'successor' [6.07625702567E-4]
NN ==> 'play' [7.59532128209E-5]
VBN ==> 'enclosed' [4.68603561387E-4]
JJ ==> 'minority-owned' [1.71408981831E-4]
JJ ==> 'lend-lease' [1.71408981831E-4]
CD ==> '2163.2' [2.82007896221E-4]
JJ ==> 'easy' [0.00171408981831]
NNP ==> 'Circulations' [1.06269925611E-4]
NN ==> 'exodus' [1.51906425642E-4]
VBN ==> 'chilled' [4.68603561387E-4]
NN ==> 'sheet' [2.27859638463E-4]
NN ==> 'secretary' [3.03812851284E-4]
NNP ==> 'Vargas' [3.18809776833E-4]
NN ==> 'stoppage' [7.59532128209E-5]
NN ==> 'diagram' [7.59532128209E-5]
PDT ==> 'Such' [0.0740740740741]
VBG ==> 'designing' [6.84931506849E-4]
VBP ==> 'refer' [7.57002271007E-4]
CD ==> '14\\/32' [2.82007896221E-4]
CD ==> '2.46' [2.82007896221E-4]
NN ==> 'executive-office' [7.59532128209E-5]
NN ==> 'Excision' [7.59532128209E-5]
CD ==> '263.07' [2.82007896221E-4]
NN ==> 'JUDGE' [7.59532128209E-5]
NN ==> 'altar' [7.59532128209E-5]
NN ==> 'limbo' [7.59532128209E-5]
CD ==> '195' [8.46023688663E-4]
VBN ==> 'discussed' [0.00140581068416]
NN ==> 'foundation' [7.59532128209E-5]
VBD ==> 'strengthened' [3.28623069339E-4]
NNP ==> 'Dunton' [1.06269925611E-4]
NN ==> 'excellence' [7.59532128209E-5]
JJ ==> 'cardiovascular' [1.71408981831E-4]
NN ==> 'partnership' [3.79766064105E-4]
JJR ==> 'savvier' [0.00262467191601]
NNP ==> 'Sigler' [2.12539851222E-4]
VBD ==> 'increased' [0.00295760762406]
NN ==> 'scoop' [7.59532128209E-5]
VBG ==> 'researching' [6.84931506849E-4]
NNP ==> 'Yang' [3.18809776833E-4]
NN ==> 'life-insurance' [7.59532128209E-5]
VBG ==> 'bribing' [6.84931506849E-4]
NNS ==> 'platitudes' [1.65371258475E-4]
NNP ==> 'Jeffrey' [2.12539851222E-4]
NN ==> 'campus' [7.59532128209E-5]
NNS ==> 'prints' [4.96113775426E-4]
NN ==> 'offense' [7.59532128209E-5]
RB ==> 'gradually' [3.54358610914E-4]
CD ==> '6' [0.00479413423576]
JJ ==> 'industrywide' [1.71408981831E-4]
VB ==> 'remain' [0.00469851213782]
CD ==> '1984' [0.00225606316977]
NN ==> 'Railroad' [7.59532128209E-5]
NNS ==> 'accommodations' [1.65371258475E-4]
NNP ==> 'Valhi' [2.12539851222E-4]
NN ==> 'manufacturer' [3.03812851284E-4]
NNP ==> 'the' [1.06269925611E-4]
NN ==> 'environment' [5.31672489746E-4]
IN ==> 'down' [0.0019275641676]
VBG ==> 'specializing' [6.84931506849E-4]
NNS ==> 'boilers' [1.65371258475E-4]
JJ ==> 'eight-person' [1.71408981831E-4]
NNS ==> 'records' [8.26856292376E-4]
NNP ==> 'Vinken' [2.12539851222E-4]
NN ==> 'donor' [1.51906425642E-4]
JJ ==> 'bold' [3.42817963661E-4]
VB ==> 'audit' [3.91542678152E-4]
VBG ==> 'banking' [0.0013698630137]
NN ==> 'hay' [1.51906425642E-4]
NN ==> 'parliament' [2.27859638463E-4]
CD ==> '877,663' [2.82007896221E-4]
NNP ==> 'Bermuda' [1.06269925611E-4]
VBD ==> 'removed' [3.28623069339E-4]
VBN ==> 'Used' [4.68603561387E-4]
NNS ==> 'jolts' [1.65371258475E-4]
CD ==> '62' [0.00197405527355]
VBG ==> 'copying' [6.84931506849E-4]
VBN ==> 'laid' [4.68603561387E-4]
VBN ==> 'implemented' [4.68603561387E-4]
RB ==> 'accurately' [3.54358610914E-4]
CD ==> '93,000' [2.82007896221E-4]
VBZ ==> 'equals' [4.70588235294E-4]
VBG ==> 'encouraging' [0.0013698630137]
VB ==> 'reclaim' [3.91542678152E-4]
CD ==> '40,000' [2.82007896221E-4]
NNP ==> 'Klein' [1.06269925611E-4]
NN ==> 'H.' [7.59532128209E-5]
NN ==> 'premiere' [2.27859638463E-4]
JJ ==> 'salable' [1.71408981831E-4]
JJ ==> 'short' [0.00188549880014]
JJ ==> 'differential' [1.71408981831E-4]
NNS ==> 'unitholders' [1.65371258475E-4]
NN ==> 'Design' [7.59532128209E-5]
VBG ==> 'succeeding' [0.0013698630137]
NNP ==> 'Speedway' [1.06269925611E-4]
NNP ==> 'Montedison' [2.12539851222E-4]
VBD ==> 'failed' [0.00328623069339]
CD ==> '42' [0.00112803158488]
NN ==> 'notch' [7.59532128209E-5]
NNP ==> 'Kathryn' [1.06269925611E-4]
NNP ==> 'YMCA' [1.06269925611E-4]
NN ==> 'employer' [3.03812851284E-4]
JJ ==> 'past' [0.00359958861844]
RB ==> 'around' [0.00106307583274]
VB ==> 'switch' [3.91542678152E-4]
NNP ==> 'Nagymaros' [2.12539851222E-4]
CD ==> '115' [5.64015792442E-4]
NN ==> 'coke' [7.59532128209E-5]
NN ==> 'motor' [1.51906425642E-4]
VBN ==> 'born' [4.68603561387E-4]
VBZ ==> 'leaves' [0.00141176470588]
JJ ==> 'sufficient' [1.71408981831E-4]
NNS ==> 'steps' [3.30742516951E-4]
NNS ==> 'PAPERS' [1.65371258475E-4]
CD ==> '1.46' [2.82007896221E-4]
NNP ==> 'Hostess' [1.06269925611E-4]
CD ==> '55.1' [2.82007896221E-4]
NN ==> 'oil' [0.00136715783078]
VBZ ==> 'indicates' [0.00329411764706]
VBN ==> 'depressed' [4.68603561387E-4]
JJ ==> 'three-month' [3.42817963661E-4]
VBN ==> 'developed' [0.00140581068416]
NNP ==> 'Boston' [0.00180658873539]
JJ ==> 'sometimes-exhausting' [1.71408981831E-4]
VB ==> 'hunker' [3.91542678152E-4]
NN ==> 'constituent' [7.59532128209E-5]
NNS ==> 'damages' [9.92227550852E-4]
JJS ==> 'busiest' [0.00549450549451]
NN ==> 'achievement' [3.03812851284E-4]
CD ==> '14.43' [2.82007896221E-4]
NNP ==> 'Marder' [1.06269925611E-4]
IN ==> 'toward' [5.07253728315E-4]
NNS ==> 'bargains' [1.65371258475E-4]
CD ==> '153.3' [2.82007896221E-4]
NN ==> 'refocusing' [7.59532128209E-5]
VBG ==> 'manufacturing' [0.00547945205479]
CD ==> 'Sept.30' [2.82007896221E-4]
NN ==> 'willingness' [7.59532128209E-5]
JJ ==> 'High' [1.71408981831E-4]
NN ==> 'regulation' [2.27859638463E-4]
CD ==> '7.78' [2.82007896221E-4]
NNP ==> 'Judah' [1.06269925611E-4]
JJ ==> 'related' [5.14226945492E-4]
JJ ==> 'infrequent' [1.71408981831E-4]
NNP ==> 'Audit' [1.06269925611E-4]
NNS ==> 'hospitals' [1.65371258475E-4]
NNP ==> 'Mehrens' [2.12539851222E-4]
NNP ==> 'Hiroshima' [2.12539851222E-4]
NN ==> 'down' [7.59532128209E-5]
NN ==> 'sterling' [7.59532128209E-5]
NNP ==> 'Controls' [2.12539851222E-4]
NN ==> 'suit' [4.55719276925E-4]
NNS ==> 'parlors' [1.65371258475E-4]
CD ==> 'six' [0.00874224478285]
NNP ==> 'Taccetta' [2.12539851222E-4]
NN ==> 'arm' [2.27859638463E-4]
NNS ==> 'rivals' [1.65371258475E-4]
NN ==> 'temperature' [7.59532128209E-5]
NNS ==> 'lungs' [1.65371258475E-4]
NN ==> 'disarray' [7.59532128209E-5]
NNP ==> 'Hudnut' [1.06269925611E-4]
NN ==> 'livelihood' [7.59532128209E-5]
JJ ==> 'pressured' [5.14226945492E-4]
VBG ==> 'delivering' [6.84931506849E-4]
NNP ==> 'Partners' [3.18809776833E-4]
NN ==> 'rider' [2.27859638463E-4]
VB ==> 'resist' [7.83085356304E-4]
CD ==> '58' [0.00112803158488]
CD ==> '1991-2000' [2.82007896221E-4]
VBZ ==> 'Closes' [4.70588235294E-4]
JJ ==> 'midsized' [1.71408981831E-4]
JJ ==> 'double-A' [1.71408981831E-4]
CD ==> '3,250,000' [2.82007896221E-4]
NN ==> 'disregard' [7.59532128209E-5]
VBN ==> 'codified' [4.68603561387E-4]
NN ==> 'intention' [2.27859638463E-4]
VBN ==> 'diversified' [4.68603561387E-4]
NNS ==> 'sectors' [1.65371258475E-4]
NN ==> 'lover' [7.59532128209E-5]
VBN ==> 'populated' [4.68603561387E-4]
JJ ==> 'high-quality' [1.71408981831E-4]
NN ==> 'intoxication' [7.59532128209E-5]
VBP ==> 'loom' [7.57002271007E-4]
NNS ==> 'tutorials' [1.65371258475E-4]
NNP ==> 'Louisville' [2.12539851222E-4]
NNP ==> 'Party' [1.06269925611E-4]
VBD ==> 'traced' [3.28623069339E-4]
NN ==> 'engineer' [7.59532128209E-5]
NNS ==> 'borrowings' [1.65371258475E-4]
CD ==> '10-year' [2.82007896221E-4]
NNP ==> 'Commerce' [0.00180658873539]
NNP ==> 'Telerate' [8.50159404888E-4]
VBG ==> 'belonging' [0.0013698630137]
VBD ==> 'spent' [0.00131449227736]
NNP ==> 'Kent' [8.50159404888E-4]
JJ ==> 'last' [0.0147411724374]
JJ ==> 'if' [1.71408981831E-4]
NN ==> 'gold' [6.83578915388E-4]
JJS ==> 'cheapest' [0.00549450549451]
NN ==> 'pact' [7.59532128209E-5]
VBN ==> 'surged' [9.37207122774E-4]
CD ==> '2\\/32' [8.46023688663E-4]
VBG ==> 'redistributing' [6.84931506849E-4]
VBD ==> 'tripled' [3.28623069339E-4]
CD ==> '19.3' [2.82007896221E-4]
JJ ==> 'drag-down' [1.71408981831E-4]
RB ==> 'differently' [3.54358610914E-4]
VBD ==> 'indicated' [0.00328623069339]
RB ==> 'Also' [0.00566973777463]
NNP ==> 'McDermott' [1.06269925611E-4]
CD ==> '598' [2.82007896221E-4]
NN ==> 'promise' [2.27859638463E-4]
RB ==> 'pretty' [0.0024805102764]
RB ==> 'fine' [3.54358610914E-4]
CD ==> '0.60' [2.82007896221E-4]
NNP ==> 'Hayes' [1.06269925611E-4]
NNS ==> 'beds' [1.65371258475E-4]
NNP ==> 'Income' [1.06269925611E-4]
VBG ==> 'publishing' [0.0027397260274]
RB ==> 'originally' [0.00106307583274]
NN ==> 'examination' [3.79766064105E-4]
JJ ==> 'formal' [3.42817963661E-4]
CD ==> '19.50' [2.82007896221E-4]
RB ==> 'moderately' [7.08717221828E-4]
NNP ==> 'Cathryn' [2.12539851222E-4]
NNS ==> 'Arraignments' [1.65371258475E-4]
NNS ==> 'stirrings' [1.65371258475E-4]
CD ==> '14.75' [2.82007896221E-4]
VBN ==> 'fizzled' [4.68603561387E-4]
NNS ==> 'appeals' [6.61485033901E-4]
NN ==> 'lottery' [1.51906425642E-4]
JJ ==> 'outstanding' [0.00359958861844]
NN ==> 'tooth' [7.59532128209E-5]
RB ==> 'mainly' [0.00177179305457]
NNP ==> 'Mazda' [2.12539851222E-4]
NN ==> 'hitter' [7.59532128209E-5]
NNP ==> 'Bowery' [1.06269925611E-4]
CC ==> 'minus' [4.41501103753E-4]
JJ ==> 'unproven' [1.71408981831E-4]
CD ==> '2.875' [2.82007896221E-4]
VBP ==> 'approach' [0.00151400454201]
VBN ==> 'synchronized' [4.68603561387E-4]
NNS ==> 'regions' [4.96113775426E-4]
NNP ==> 'Wall' [0.00393198724761]
VBN ==> 'funded' [0.00140581068416]
CD ==> 'million' [0.108009024253]
VBN ==> 'fattened' [4.68603561387E-4]
NN ==> 'picket' [1.51906425642E-4]
VBZ ==> 'develops' [4.70588235294E-4]
VBN ==> 'centralized' [4.68603561387E-4]
VBG ==> 'wallowing' [6.84931506849E-4]
JJ ==> 'diverse' [1.71408981831E-4]
VB ==> 'generate' [3.91542678152E-4]
JJ ==> 'cross-border' [1.71408981831E-4]
VBD ==> 'dropped' [0.00394347683207]
NN ==> 'longevity' [7.59532128209E-5]
NNP ==> 'Stevenson' [2.12539851222E-4]
NN ==> 'wish' [1.51906425642E-4]
NNP ==> 'Dakota' [1.06269925611E-4]
NN ==> 'spread' [7.59532128209E-5]
NNP ==> 'NYSE' [1.06269925611E-4]
NN ==> 'arrangement' [2.27859638463E-4]
NNP ==> 'Mariotta' [4.25079702444E-4]
VB ==> 'copy' [7.83085356304E-4]
JJ ==> '45-a-share' [1.71408981831E-4]
CD ==> '1983' [0.00141003948111]
NNP ==> 'Hazell' [1.06269925611E-4]
NNP ==> 'Metropolitan' [1.06269925611E-4]
NNP ==> 'Marchand' [2.12539851222E-4]
JJ ==> 'price-support' [1.71408981831E-4]
VBD ==> 'numbered' [3.28623069339E-4]
NN ==> 'asbestosis' [7.59532128209E-5]
JJ ==> 'amusing' [3.42817963661E-4]
JJ ==> 'organized' [1.71408981831E-4]
VBP ==> 'trespass' [7.57002271007E-4]
NNP ==> 'Express-Buick' [1.06269925611E-4]
VBD ==> 'reversed' [3.28623069339E-4]
NN ==> 'speech' [3.03812851284E-4]
NNP ==> 'Iran\\/Contra' [1.06269925611E-4]
NNS ==> 'barrels' [0.00115759880933]
NN ==> 'drink' [7.59532128209E-5]
RB ==> 'fundamentally' [3.54358610914E-4]
NNP ==> 'WFRR' [1.06269925611E-4]
NN ==> 'fate' [1.51906425642E-4]
NNS ==> 'generations' [1.65371258475E-4]
NNP ==> 'PAP' [1.06269925611E-4]
JJ ==> 'unfounded' [1.71408981831E-4]
NNP ==> 'Heidelberg' [1.06269925611E-4]
VBZ ==> 'occurs' [9.41176470588E-4]
NNS ==> 'thrifts' [6.61485033901E-4]
RB ==> 'already' [0.012402551382]
VB ==> 'migrate' [3.91542678152E-4]
VBG ==> 'avoiding' [6.84931506849E-4]
VBG ==> 'pending' [0.00342465753425]
JJ ==> 'careful' [3.42817963661E-4]
NNP ==> 'Achievement' [3.18809776833E-4]
NNP ==> 'Kane' [2.12539851222E-4]
VBG ==> 'devastating' [6.84931506849E-4]
NN ==> 'payoff' [7.59532128209E-5]
NN ==> 'letter' [5.31672489746E-4]
JJ ==> 'fragile' [3.42817963661E-4]
NN ==> 'mirror' [7.59532128209E-5]
JJ ==> 'joint' [0.00154268083648]
NN ==> 'diming' [7.59532128209E-5]
NNP ==> 'Asher' [1.06269925611E-4]
VBD ==> 'switched' [3.28623069339E-4]
NN ==> 'Mortgage' [7.59532128209E-5]
NNS ==> 'freedoms' [1.65371258475E-4]
NNP ==> 'Community' [4.25079702444E-4]
JJ ==> 'true' [0.00119986287281]
NNS ==> 'trials' [1.65371258475E-4]
NNP ==> 'Mannix' [1.06269925611E-4]
NNP ==> 'Hymowitz' [3.18809776833E-4]
NNP ==> 'PRECIOUS' [1.06269925611E-4]
CD ==> '5.3' [2.82007896221E-4]
JJ ==> 'in-store' [3.42817963661E-4]
NN ==> 'holder' [1.51906425642E-4]
CD ==> '27.1' [2.82007896221E-4]
VBD ==> 'kicked' [3.28623069339E-4]
NN ==> 'investigation' [3.79766064105E-4]
NN ==> 'plate' [1.51906425642E-4]
NN ==> 'relation' [7.59532128209E-5]
CC ==> 'Yet' [0.00176600441501]
CC ==> 'plus' [0.00132450331126]
NN ==> 'result' [7.59532128209E-4]
JJ ==> 'Finnish' [6.85635927323E-4]
VBP ==> 'advise' [7.57002271007E-4]
NN ==> 'shame' [2.27859638463E-4]
VB ==> 'catch' [3.91542678152E-4]
IN ==> 'with' [0.0392614385716]
NNS ==> 'lenders' [1.65371258475E-4]
NNPS ==> 'Savings' [0.0204918032787]
NN ==> 'implementation' [7.59532128209E-5]
CD ==> '1.01' [2.82007896221E-4]
VBG ==> 'cruising' [6.84931506849E-4]
CD ==> '1787' [2.82007896221E-4]
VBN ==> 'accrued' [4.68603561387E-4]
VBZ ==> 'boosts' [0.00141176470588]
JJ ==> 'logistical' [1.71408981831E-4]
VBN ==> 'outdistanced' [4.68603561387E-4]
NNP ==> 'Roederer' [3.18809776833E-4]
VBP ==> 'describe' [7.57002271007E-4]
VB ==> 'total' [7.83085356304E-4]
CD ==> '700,000' [2.82007896221E-4]
VBD ==> 'dismissed' [6.57246138679E-4]
NN ==> 'logic' [1.51906425642E-4]
NNP ==> 'NIH' [4.25079702444E-4]
NN ==> 'carrier' [6.83578915388E-4]
JJ ==> 'yielding' [1.71408981831E-4]
CD ==> '14.28' [2.82007896221E-4]
NNP ==> 'Chuck' [1.06269925611E-4]
RB ==> 'Indeed' [0.00212615166549]
NNS ==> 'ballots' [1.65371258475E-4]
NN ==> 'privacy' [1.51906425642E-4]
